user_id,primary_affiliation,department
4046a925-1abe-4320-91cb-0d0e3f682bef,Faculty,Society of Fellows
3d4d0ae3-67d6-4107-845c-1d04b782d57f,Student,'28
6a7f79bf-95e8-47ad-94d2-a6ba2bb22812,Student,GR
09320770-2ac3-4102-886d-a217bcc44f37,Student,'25
588adc7f-827f-4f88-b571-5a2ded898595,Student,GR
4c9760e8-fd03-491d-ad47-9cef16dae56c,Student,GR
bfd8d573-79e4-40dd-8448-de56ea391337,Student,'27
508a20dc-6edd-442d-813e-e81c43f6c42d,Member,PBS
e766a5d0-ca15-4485-afa7-4c094b960478,Student,'27
e8c286e1-afe1-4a83-b028-9393b6620465,Student,'27
7c856a68-9966-47af-81ed-5808336308a0,Student,'25
0b5ec7bc-aca1-40a6-b17b-f6d51b6aeb79,Faculty,PBS
341d7beb-326d-4a6a-90c4-b4ddcde3b218,Student,GR
f74040c2-74d6-48bf-a7c8-f998bb722104,Student,TH
d024fa95-d102-4b96-a07a-4ec34844aa00,Student,'26
5f4e1dc9-2df9-4ea6-83ba-6ded7ddfccb0,Student,'25
506f9ea7-7b52-4035-a959-cbe85c4298d4,Student,'26
4a0b3f5a-8acf-41eb-916d-15435f492a63,Student,'25
302dc48a-8101-479a-b591-d9065b5fc5a6,Faculty,Epidemiology
ea691458-1e65-4df5-9d8c-c569ed8359f2,Member,Thayer School
46d8ef48-69b3-4ee0-8281-6311b100ce66,Faculty,Epidemiology
5d42e745-587e-4e1a-a444-abe424e5350c,Faculty,Epidemiology
0d6b51e9-66fe-4deb-a76d-8a103dc267b7,Staff,Dartmouth Institute
0f7c0769-ae41-4583-9f19-09a19ae2964a,Student,TH
f2d55071-2708-4cb4-a15f-f6c90bdb7689,Student,'26
a303bf1d-2181-4fcb-8821-681718e9c833,Faculty,Film and Media Studies
93b56924-01a8-4b43-8fd0-085b0162000d,Student,'27
d786ac35-440f-4084-82cd-461e0f53a146,Faculty,Health Pol Clin Prac
63b905db-c69c-48aa-92ea-bad5b87f9265,Faculty,Epidemiology
e18a49ca-92af-4d51-957e-57d961128937,Student,GR
6a61eb90-2877-4cbd-94a0-543ccb3c7e1a,Faculty,Biomed Data Sci
b7bed643-4e3a-437a-9ec4-de28b4376430,Staff,PBS
20e5d50a-b85c-48c1-804e-887a2448d67c,Student,'25
096f59cf-6b60-4cd2-bcf2-537218c7d147,Student,GR
8de55152-9028-4b08-8449-03f9f7e8aea0,Student,'27
642e9d69-e027-4dcd-8677-5e847c536148,Student,'25
396d484f-c548-42a0-87dd-8b8597f08ffe,Student,'25
89da44ca-efe1-46c8-b637-c7b5deb869c7,Student,GR
8453314d-d52c-4959-a6c9-e29efa3e79b2,Staff,Genl Counsel
aec99bec-8eac-47dc-9bc5-15e453bb9b31,Student,GR
bce907d9-173f-444e-9e47-c09ae7f68513,Staff,Billing DCard Svcs
0033ef6c-5a45-4a0c-9d60-20bb69d9669e,Student,'25
784f7287-47a4-4885-8ed9-7dae3b052830,Student,'25
3dbd3a4f-c8c9-4646-b1ac-c32ddf8f746e,Student,'25
c21254ae-bfdb-4751-8781-92d82c688983,Student,'24
349f753c-1794-4a47-bab8-01cf5f3c965a,Student,'27
ffea6036-3a08-40aa-806a-d24f81462812,Student,'28
e304e99d-5312-4b9e-963d-e06ce6deefcb,Student,'27
807c10dc-2460-40b3-ba5a-6d8d15197406,Student,'25
7518384b-872a-4bfb-8360-238af7562484,Student,'25
4dba43be-59df-4b68-a05c-9f549a00c46d,Student,'25
976a1493-f9d6-428a-a2b1-410d775ab90c,Student,'27
91841261-796c-473a-92f3-36f256096c35,Student,'27
28c4f58d-0205-497e-9eba-38e882d0defa,Student,'27
55dba52e-d50b-46a9-adab-7980555a20d5,Student,'26
ed7fa239-e779-4854-b55b-7f4ae4ee36c4,Student,'27
047702c1-a148-4639-b208-7a31e61a3070,Student,'23
0ac242db-68af-4c23-91e5-83d999bce03a,Student,'26
b376ae8f-286b-45a3-b5c2-981e9f23b2cc,Faculty,Chemistry
a3029890-c83c-4b07-8e65-4eb93c8b410d,Staff,Lib-Biomed
217a9e75-03e9-45ab-b106-7313311233b8,Student,'25
ebce070c-914d-4bc3-b5df-fc9494f35311,Student,'25
2583ea66-e6c5-46be-88d1-5178c7528968,Student,'27
ede6d196-29ce-48a3-8083-3130439bb24f,Student,'27
a4b54917-58be-404e-8c4f-790177a914f2,Alum,GR
b20d1ae6-6457-407c-8acc-5d9dc60a2f69,Student,'27
19dc7aac-3718-414e-99b1-09f273f4293c,Student,'25
334edea3-a303-4eaa-ba4f-ef52a1c1898e,Student,'25
c9f4d845-7ce4-43fb-871c-bfa021f71ea7,Student,'26
16f490ef-e958-4e3f-9e4b-188292522c7a,Student,'27
fa38c48f-cc08-494c-9fe3-b583d796b352,Student,'25
161903f3-7c54-4a7b-a82d-d9e5790d821a,Student,'26
cee666d6-746d-499e-a0f4-f51c055def66,Student,'25
13434a23-4b8b-4b23-99e2-16c7ffd652f8,Student,'26
0163507b-0431-4bed-8c4b-b5b8530cd913,Student,'26
f72062e5-840c-49e1-b5bf-1b0ca6f11ef5,Student,TH
b0acea7b-939a-41ef-aaf1-e0164db56753,Student,'28
04a6412a-d192-413a-9d9d-e5c12d1a86e7,Student,'25
deb2ca05-9ef1-47fd-93e3-3dcc7757285d,Student,'28
ad4687b0-baca-4701-8c25-011381af5b88,Student,'27
159e06e4-2b07-44ed-85db-cdfb72abfee8,Student,GR
bc72361b-6146-4fb7-89a6-efa805438836,Student,'25
0b0e2021-648c-4ea5-aefb-b2d037b92d8b,Student,'28
c47cfafa-c88d-4011-8c38-4e5dd183e843,Student,GREC
beb1fc05-3b9c-4dcc-9b3f-e916cb6ccdd5,Student,'27
a3c3012c-4c18-4284-8fad-d90cf348482d,Student,'25
e8fa99c2-486b-4ba7-a79f-2d2bae50d597,Student,'25
6541dfac-a75f-42cd-84a1-14d25b96231a,Staff,CSV Operations
7c9ba460-7385-43a2-bd47-8823e493f7b8,Student,'25
6bb0d215-1cb2-4583-989d-723edc98e38e,Student,GR
c250851e-1a09-4ea0-a421-e19a7724a361,Student,'25
29fee96f-ae63-4284-8f62-28c9ade0f5c7,Student,'25
08cb8b82-fbab-49d6-8cf3-201b30e3f166,Student,'25
ea2f9d9e-562f-48dd-9569-7361014c2327,Student,DM
461a291f-2ec5-44e9-a211-a458806faa95,Staff,UGAR
1128e560-920c-4872-b019-f7f07967177b,Student,'28
5abca4da-0934-4b39-be01-d8833547c23a,Faculty,Society of Fellows
c3e26e83-b7c3-4e80-8172-decda1d411f0,Student,'25
e31ad93f-d8bf-423a-bde6-6fa921ff10cc,Student,'25
76c8ba67-009d-48ed-ac68-51cb1950ffc6,Student,'25
5d1ba3a1-cadf-4ce6-9239-a14dde6aa9db,Student,'28
01c09a5a-bf66-4b05-8b69-d7522ba678f2,Student,'25
38cea5ab-48bc-4f5f-abb6-47ff28930659,Student,'28
434791c2-ce11-492e-a13e-565293616640,Student,GR
944ec543-80d4-493c-80d9-548afa536bbb,Student,'28
2a2abf4a-98d9-4a3e-a9e2-974bb18718b9,Student,'26
1c8d4153-5b1d-437a-85ac-361ae92d32b7,Student,'28
7bd1d11b-02f1-4623-b824-bb1d212dead8,Student,GR
baecc041-19d2-49ee-a9f5-21798eb34a57,Staff,Thayer School
b43d7e06-cead-4dfb-922d-5c1e578af4dc,Faculty,Biological Sciences
21d29ab5-943e-4e9a-aee8-c4b35fa944e8,Student,GR
3435866b-0e6c-44fc-913f-ca1671f4c7b3,Student,'27
ebc1c66a-cb26-4d58-8153-c297d386ecef,Student,'28
7405177c-9983-4384-8ada-32c97c1e8792,Faculty,Surgery
e7ec8992-fa18-4ff1-8ec2-9ee987f7942d,Student,DM
d0bcac36-96ba-461a-a80e-191171906605,Student,TH
013def29-9693-401b-8fc7-0d53d9468f1c,Faculty,Pediatrics
d439a1ae-a63d-49e7-9762-5c386dce51cb,Staff,PBS
1aaa14b1-258e-42ee-b012-932d3c09567e,Staff,Tuck IT
60a0fa60-daa2-4cb5-97cb-820c5c414f86,Student,'25
ecfd1a09-5d50-414a-93d2-60677c14e0d8,Student,'27
ce3179a3-9579-4476-b6db-09d429d9d691,Student,'28
ecc37665-bcff-471e-b339-f2ae70f6f675,Student,DM
d5e106ac-2c44-4156-bd6f-104a8543e911,Staff,CSV Operations
a5b98772-a40b-4660-8175-d198f380a314,Student,'25
4a9e0fc8-70c6-46b3-bf21-eae3cbf8b1ea,Student,GR
fcf10ce3-5777-4ff4-8b1c-192861f688dd,Student,'26
8c42e92a-42f0-4d9f-a3a4-7e13551c29eb,Student,TH
159b17cb-4311-40e0-a2fe-f82335039000,Staff,PBS
0e7dde13-3387-4d2b-940e-ad9182a6a368,Student,'28
f4d61d47-27f8-471e-8dae-fb13b1cc0d77,Student,'26
2bb58415-8683-4c42-831f-cc323ce56818,Student,'25
f883aa4a-d77a-4911-8cbf-bd9689c9b3ed,Faculty,Biomed Data Sci
b0a5b7f0-14e9-4c51-811c-505a3d35a381,Student,'28
5a2dc25a-eabe-45f0-ae23-ffd845758143,Student,'25
9f6e73cc-8f3d-4d35-a136-ae6004b5ea06,Student,GR
8501d247-0254-4312-b155-4915bc4eefae,Faculty,Molec and Sys Biol
44c4289a-b26f-4e36-92f7-1e93eb10d99e,Student,GR
1fc75719-f59e-4e64-957e-ea726c520547,Faculty,PBS
e56a4157-8180-48a0-be9c-7aa29f5464f7,Student,'28
247cb24b-3a0a-40d2-92f6-f7b3452fbd71,Student,'25
1c9c6615-d817-4391-81d8-be0208c08734,Faculty,Biological Sciences
6ff57f65-bf3e-4b41-b0fd-50b86011e28c,Student,'28
e84eca06-4698-4b98-820e-5efb17f00ef4,Student,'25
fac0fc2a-fd2b-4dbf-9bbb-bcd21563d32c,Faculty,Anesthesiology
b6b0b118-1748-441d-8c70-1af692671fe8,Student,'25
4d59fa88-0bae-4f1a-9e82-a756176f9957,Faculty,Micro Immuno
a57d6c16-9630-481e-bed7-753683e38407,Staff,Counseling & Human Devel
9c96513c-500e-45d1-9e40-d5aaae047f94,Staff,Dartmouth Institute
59ec8a08-e615-416d-88e6-08af6115b7fa,Student,TH
8a3c57a5-d92d-4416-9fb9-d32e0f4e3090,Student,TH
e0e0d6d8-7eba-424a-9129-cc923cc62e73,Student,'25
92cf9c60-7359-4d9e-9082-8ac4d08e36d8,Staff,Tuck Academic Ops
fabc31d0-72a3-41df-9d07-b8618dc99c4b,Faculty,History
8f178b8d-8ced-4c5d-a9e1-cce2ba8bd85b,Student,'23
f1b6d273-0c4b-4bd5-aa22-fecd55084be5,Faculty,Tuck Faculty
6baafbe8-c059-406b-a376-3b02d3b6c3f2,Faculty,Biological Sciences
fb389349-62b7-4dff-8278-d47c07f67267,Staff,Admissions UG
47652671-b303-49c3-ad12-4c2b127c8c83,Student,'27
4d57b55d-30eb-4d43-8ee4-7eea8ff7728a,Student,'26
4d3bc8c8-65d4-4b9f-ac63-0d3fd8367f22,Student,'25
d5303dee-d151-443f-b6b2-fad1a1d1d7e2,Student,'28
059b58ca-07b5-43ee-89fc-42d71e3fa7a8,Student,DM
7b1e6978-474d-4941-8d1f-1d40fb343730,Student,'25
8d89bcac-a065-42f5-96f0-3e56ac6b5954,Student,GR
231c19b3-afea-4b5d-b983-09ada3b15ce0,Faculty,History
291d8822-9004-457c-afb9-308fcbc92ee2,Student,'27
f5110117-6af5-42ec-a21c-e89a4d7c8e57,Student,TH
ea2a6841-e9a0-4426-8865-11f545ec25f8,Staff,Lib-Biomed
b77fdf85-aa1f-4e25-b497-86aeaa7f82fe,Faculty,History
a20e9765-9084-4656-aa39-254d53b24fb8,Student,'27
1a28236d-bc46-4880-9d5d-52e46f32f3f2,Student,'25
c2ee34ad-a96a-4d5c-b3ac-58beb72f22b2,Student,'25
d4a52337-1f8f-4e5b-8dcf-887d070de732,Student,'25
7b7b49fa-361b-424c-91a1-ef163315b156,Student,'27
6f2c85ab-2585-4f5e-b09d-3b89d5737914,Student,TH
5012e8cb-4d43-489d-9b35-884f903a1e1d,Student,'26
24124996-e7c6-43e9-b16c-3ed40a27d6d7,Student,'25
70c96710-5b19-4245-9433-797283a830ae,Student,'28
808b6927-679c-4501-b02e-428947f35c2f,Student,'26
8183fe42-f040-448f-a425-3773f4307ff2,Faculty,ASCL
8c251e71-74a6-4f38-a664-2fee98414eeb,Student,'26
ade134dc-8c38-45d9-aa7f-cc921ec0485e,Student,TH
12661355-b734-4bf9-bc8f-37f55a3779d7,Faculty,History
221d6e8d-4c12-4e99-a50c-a7e3f7e7bb2d,Student,GR
c5de8ef0-2b5d-4171-9d9b-232b11c701c6,Staff,DCAD Admin
3377eb51-17ee-40ae-9c75-b573f2ae151c,Student,'25
1a48e474-3076-4d03-a70b-01b4cd9f738a,Student,'26
d8b7fe4b-799c-407d-84be-69afc6a33f98,Student,'25
92011fbd-2f6f-4431-97b1-588a609fcaaf,Student,TH
13e1e762-7ef1-4c4d-b645-39541c798641,Student,TH
414c8850-a40b-4744-9178-2622c74a88fa,Student,'25
871acc14-29fc-4b66-a5b8-62a92fe9c82a,Student,'27
980b5467-2d3f-4d78-90a8-ec1c6a89818e,Student,TH
b78a48ee-f527-4de6-9ada-eea7f8017390,Faculty,PBS
db0bc598-5b72-46c7-8da9-c2a15bd04d9c,Staff,Safety + Sec
b0aa1927-c99b-4d57-b76a-cb894b24bae7,Student,'28
e9b92d94-1302-458f-949a-f84768a06835,Student,TH
f24f974a-93a6-45f1-8bf1-77f457d2e72f,Student,'27
c2ce709b-f023-4529-9237-19f1cfa31713,Student,'27
ddd13240-a921-4302-b881-dcf8fde50167,Staff,Provost Admin
d4ea751c-19e9-4abe-b143-4489e70bd51e,Faculty,Molec and Sys Biol
3587bfcd-5261-4e2e-a3dd-93564d3d2b7f,Student,'28
a4bc27b5-a144-4b6f-a1af-7890f7678f66,Staff,SAS
76d3a462-72aa-4c8a-a3ce-fb173caaf114,Faculty,Thayer School
9f15c774-dcbb-4d58-b1f7-3cc3a0bc3a63,Student,TH
2a0a02fa-bea5-472b-ae63-108f1b9f1064,Student,GR
4cd117a0-54b4-4dbb-aafd-dc2964a1c565,Staff,Web Strategy & Design
39002c7e-6061-44b0-8b38-64fe53dd2047,Member,[]
7e10d1dd-96f7-4d66-9259-851607481e7c,Student,'27
0c408842-eec7-42ce-adad-4a2537e6d37c,Student,'28
22efa21d-544e-4f5c-857b-0e390ac491e3,Faculty,History
0f926ea0-7835-485a-a761-b0ccfbff6fb6,Staff,SAS
7b70f2e7-50b3-4556-856b-567297a80862,Student,'26
b5441616-4a11-43c9-a064-f29c72073c1a,Staff,Lib-Catmet
6630cb92-de56-4eec-a50d-7847597a046d,Staff,Collis Center
2bee03b3-793a-45d6-82d7-e58ca4afd59f,Student,'27
03a3da80-40cb-4bf4-89a3-01749057e0c5,Student,GR
56b91c55-a9a7-49d3-ac9f-0402ec5e9cf4,Staff,Digital Online Lning
3b3fd453-8009-4120-9221-1781be0f814d,Student,TH
44939784-e250-4412-8a9b-b876b02c4440,Staff,Dartmouth Cancer Ctr
f48d4d65-a2ff-4d18-92f9-6da3f9ef9dd1,Faculty,Thayer School
19d70e5c-73e1-4ea2-b417-66441ac96cd5,Staff,Enterprise Systems Grp
7a24307e-4ff6-4fef-9b4e-7455894cea31,Faculty,Classical Studies
93e6c25f-358a-4656-bd13-aaed8377225f,Student,'27
0e270ac8-9b87-4319-9960-bec1bdc2669e,Faculty,Dermatology
3fe8af19-ee9d-4381-ad1b-263b6635d88f,Faculty,History
5ea0e9d2-5ccd-44f0-902f-31ad6a4fafab,Student,GR
53e659e9-d553-4153-a67e-f8cf5ec63c15,Student,'26
53baf3f9-0b40-49c5-aadd-d228de913e65,Faculty,Dermatology
223e3c1d-c4f3-4b42-bfbd-a2e3335ebfe0,Student,GR
681fe253-8d86-4fd8-89c5-472a3b0a50cb,Student,'27
877767a9-d3e2-465a-94f3-ee3d70ea97b5,Student,'28
145d224f-1400-4194-a543-59c3344d913e,Student,UG
1ada1d22-ef5a-43d9-9c36-d6e3901e14fd,Student,GR
ed78b7e7-8e5c-44a9-afbf-778a511fade0,Staff,Dean Ofc Geisel
f2a817e2-d940-44ec-b345-c867b4f71998,Member,NM Presidents Ofc
7b446eb2-5eb3-4c91-857c-2adf633b2ae2,Student,TU26
ee77b7c8-a510-410f-b5f2-3a91e7d16b77,Staff,Student Affairs
16a8555f-713c-46df-ba98-c6e646dc0e88,Student,TH
b61c3c53-169e-4588-8869-74ddd467be6a,Faculty,Micro Immuno
36b26c27-a08e-42e3-b558-4c40c2eb8d06,Faculty,Economics
02cc06f8-200a-4faa-9794-d8b5c9e5a3ec,Staff,Provosts Office
dc33b5d4-2675-4995-b4ab-c5881dda498e,Student,'25
5e516083-a18a-43bf-99f7-17eab925a863,Student,'27
c7ec8f20-2ad1-4f0b-b379-bbd4923c6b4e,Student,'28
90d13977-7311-48d9-9fe2-3fd72cf56403,Student,'28
1de74454-e5c0-40e0-b0b0-41b8695f891b,Faculty,Tuck Faculty
8404471a-efdd-4ff1-89a3-d5427a0852c8,Student,'25
1f4d154a-1afb-4d97-8a0f-0203b212a321,Student,GR
6f991f8d-49f5-496b-b167-9aaff2b8da54,Student,'28
4c4ad553-68ea-4398-a363-5becbbfbe372,Student,'26
3d5fcf08-7ee7-493f-9366-53f8c46eee5a,Student,'26
e89c162a-e120-4905-b9ef-fe0a0868e2db,Alum,05
0ae6c72c-068e-49a3-bd95-a5a79e69adc8,Staff,Magnuson Center
25a7d20f-0cd6-4612-a2cb-3fcf8f541af8,Student,'28
a1ee69cb-4e5e-4427-971c-de145bd775fa,Student,GR
7f3b68e4-7bea-4ff3-96da-8db79f07a161,Student,'26
a91e45a0-1658-4080-a81d-2089f10357e2,Student,'25
fa2142c0-5cd5-4346-b130-6181385ba4fd,Student,'28
b63bcbcb-b57b-4bed-9530-e51a392314e8,Student,'26
b711a244-7d25-436d-997a-aa778d0eed4c,Student,'25
197d16df-08d1-44a5-a157-da6f1399485a,Student,'25
1511076e-3343-4769-825b-cea77991e356,None,[]
4fc10a50-ea4c-46ee-9156-304b1d5080ef,Student,'26
8fb0fc35-7316-4b49-a3ad-f75f0f1feaeb,Student,'26
b072333f-eae0-4e03-8a99-99713e129874,Student,'28
62c3dfec-09d9-47a6-9219-2fa86af62ceb,Faculty,Biological Sciences
21b5f0c0-d6fb-43b2-9dc3-567312313fdf,Student,'25
8ce2e77e-bf34-4661-9a3e-2eb8add3f468,Staff,Campus Services
5baa8d67-a49d-45e7-8225-d25589f003ab,Student,'25
86dafb68-60e0-42bb-be83-bc4b7b80773d,Student,GR
aacb4abe-d433-418e-a693-e5a1890c786b,Student,'25
7ca81119-1a06-408b-87e0-83fb7e64671c,Student,GR
b01c4497-9c18-4e1d-a2f1-102d4389bad7,Faculty,Tuck Faculty
a2b414ca-2eed-4186-8357-dbbdf87952bd,Alum,MED
2548cd8e-02b8-4ef3-861f-d140086daa57,Student,'26
5ca57f3a-fca8-480e-aa39-0612ef1ad34a,Student,'25
17a96d04-2cc2-4931-81d1-4c323e14c3b7,Staff,Presidents Ofc
1fdded1b-58a5-4f06-8826-cb79fef9597f,Student,GR
aacee012-3260-4c0c-8df5-95c5231cc7af,Student,'28
b1b7502e-d653-4e77-9684-795fb8819da9,Student,'25
eb725117-f7f2-4635-be96-e5966897a41c,Student,'25
6cc8fe14-8df7-45be-ad8a-d91b216b7df3,Staff,Presidents Ofc
6479f57c-f50a-4517-8abc-f2e1ed969804,Student,'28
9807bbee-62b8-492f-b5e7-86353d49c912,Student,'28
f814a459-edd5-4977-9d34-ffe431156090,Faculty,Tuck Faculty
bb401ee7-b705-4a27-b4aa-b78fd00bae35,Staff,Micro Immuno
cab0d988-3c60-4bea-87e4-4e95498d5bbf,Faculty,Molec and Sys Biol
93fa0558-c32e-427f-881c-f89fb84fb1b3,Student,'25
6e1d5ed9-0a63-411e-a52e-f83ec4477581,Student,'26
d99c51b2-7ffe-4e9c-9eb8-851642a8fd74,Student,'25
3b550f96-c59c-4302-8981-e25ba532f2d7,Staff,Athletic Administration
df322034-ad98-4e38-8243-c188ef8c7009,Student,'28
76d56f8c-cf56-4e69-970c-bbe89cd857ea,Faculty,Economics
b2e6a8f0-c3dc-4629-84c1-ab1683c823df,Student,UG
e8ca22a0-82f7-4da5-bc07-aed513e306d2,Student,GR
bed286f1-c8ed-44a5-b3a0-7b928faccccc,Student,'26
0eeae90b-8a44-4948-804c-9370550aed1a,Student,'27
4199ddba-ebc9-4d33-9738-4b3e47f95caf,Student,GR
303612d5-ae38-4b28-bf40-259bf405a220,Student,'25
ab056100-7995-429c-91e0-88ffe52aa3dc,Student,'25
dc5896a3-d8eb-4f4a-a977-5c7705468b9d,Student,'25
89168b6b-24ce-4812-b074-f8e86d6c83a5,Student,'28
99afd42f-130b-4b4d-875b-0892470c2f7f,Staff,Provost Admin
446e27a1-5c6b-4ee6-94f4-630e83523ddd,Student,'25
09fc92c1-e0b4-4228-858f-64bddcdc4da1,Student,TH
fc12992e-b199-421a-a7c1-e695841d5a0c,Student,'25
11a7d2f1-52ac-4882-9669-7161a2a970a3,Student,'28
15631373-d048-4fdc-bb1d-4f426f23d2b4,Student,GR
4b10f7f7-599a-43e1-8917-1fef929f4a39,Student,'28
769a6eb0-628d-44a7-982c-5c1d522b7ece,Student,'28
6ec9f917-c2c8-4e9e-b7a5-1b31705aaf86,Student,GR
8da267b4-9757-4950-a670-799c96ab8e28,Staff,Digital Online Lning
52813749-4809-423a-b828-f917b931fa8e,Student,'28
6020a07d-719e-443b-adf0-215228346b26,Student,'28
4893e153-a246-43aa-9a8f-fd20b40bf77a,Student,'25
c61f22e7-fb5a-42ce-9503-c5d66ef33430,Student,'25
23772c02-cb6f-4bd4-90bc-049c93a4cc97,Staff,Dartmouth Institute
b7c8815f-8d89-4311-acb7-d10dd6278857,Staff,Thayer School
94ab4861-fa48-4a60-a97b-e87651ef8a78,Faculty,Film and Media Studies
89be364a-f80b-448d-af9c-28d78faefed3,Student,GR
b73e21b5-8e4e-453d-8c91-34ea814664f8,Faculty,Environmental Studies
88db6666-de85-4a90-8c03-2efc3707928a,Student,GR
a8812ded-1f95-4e85-bfe0-131e4d90ecf6,Student,'28
db123ad9-ce10-453f-855d-4afb1418f22a,Student,'25
12bc4256-1b3c-407e-ae49-8939c0f44091,Student,'27
d298fffc-3e19-447e-bb0c-c1690c48db28,Student,'28
b6ae8299-69a8-4791-bdae-98c314f4853c,Student,'25
2f20accc-b175-480b-ab10-3c94ca4a9fc9,Staff,Digital Online Lning
c35f3620-e59e-4226-a56d-98ed148c1b22,Student,'26
113ce07e-32b6-4a08-bffc-05d9e650b0d9,Student,'25
b3450eb0-0982-4f43-87fd-9e162f32b1d3,Student,'25
9a926796-6639-4760-8ece-1f40405c0c32,Student,'27
001f2190-c487-4c4a-8ca7-24e77e9ad72d,Student,'27
829b0c75-b249-4cee-9421-7ed7f4ebc975,Staff,Digital Online Lning
58d976ae-7983-4a9a-9603-50a87f792ff7,Student,'25
fcd2216c-b5f3-46fe-9d8b-afa972052762,Student,'27
6c3acdab-6b00-43b8-bea4-fac0e9c0833f,Faculty,Philosophy
613a7d08-88cb-4a97-99f6-82937523f6d6,Student,'28
726a8b9a-8ee5-46d5-84f2-f26800520283,Student,'25
83a91291-8445-409a-8006-9ff474c35631,Student,GR
d546b03c-d023-4afc-93bd-b892e6cb7279,Faculty,Thayer School
6dd013d8-8132-4da2-a8b6-d1fcc5021041,Student,'28
83cd0dbe-e9c2-4ae9-9559-476f4e1fa68c,Student,'27
752d0cb1-276c-402f-ba2a-5e57f6a5e9d7,Student,'27
dab5db36-518e-4141-9727-e305def5d08a,Staff,Grad & Adv Studies
caecad05-5116-4b0a-a189-dee8a563dc04,Student,'25
2f4c2e8f-42be-4730-9d29-7d4ee6ee5e96,Staff,Development Shr Srvc
2f173e96-72d1-4c1c-a1e4-f963030fb14f,Student,'28
cb384eaa-52bd-4b1c-a993-25daa32ec774,Student,'25
7daf5077-9789-49b9-b5e3-8d0a91ec89a8,Student,'25
3246e3a8-6166-43d2-9fae-1c155630a85a,Student,'27
b7f4afc4-dc35-4c8f-92d6-fc3e716c7f0d,Student,'25
ad6aff3f-28fb-46ca-a8a4-581093c8b68d,Staff,OSP Administration
715cae78-8846-4f88-8ded-6980a02ee91f,Faculty,German Studies
4a0ee341-a870-404b-b1d5-824eaa6c3ad3,Staff,Geisel Education
3178bdbe-e45f-46a7-b7b5-de32608fad55,Student,'28
214bf2f0-77a2-43af-ab5e-d2f9f318e490,Student,'27
ddac602b-af90-4f64-9914-4328dcee8e47,Faculty,Tuck Faculty
1f4ac4d7-b66f-4eb3-8e33-1347c5c818e2,Student,'25
8ecb070e-a93e-4f48-ba7e-e4add80612f3,Student,'28
cd77c1f0-85f2-43a6-9811-d88cd6507096,Staff,Micro Immuno
27a07271-af4b-4702-adde-f5e0be551a63,Student,'28
3581f77a-d0be-4e1e-bdd0-1607516f7819,Student,'26
85a6de23-11c9-4398-8db1-d3b7e7d29fbe,Student,'27
f863be51-0f01-41be-b3f7-c3b8a7e2f05e,Staff,CSV Operations
4c2b9ba4-369a-42c4-b10c-5ac59902d836,Student,'25
64de9200-92a6-42a4-bfc7-e20d5e76c003,Faculty,History
eb5de746-945d-450b-8edb-44e5947ece0e,Student,'27
1f945700-f8ff-448a-a8a7-a60dfb02f190,Student,'28
023d9cdb-2515-4922-9248-8dac446fb991,Student,'26
2955f602-118f-4249-b095-59ad8bc20bb4,Student,'27
29722325-10c0-44dd-9f87-bdbf2e1410aa,Faculty,Biomed Data Sci
fbd6e3a4-6f40-436d-9c77-026d817c2e2d,Alum,24
7f6c20d3-3d56-44f9-8d3e-8aeed4920ff9,Student,'28
91e545cd-3063-40af-91a9-3a8ed4e479d2,Student,TH
14bff7f8-ea39-49d7-9ee9-b5f6c6b01f81,Staff,Undergrad Dean's Office
a360cd04-42ac-49fa-abbb-b420958eadea,Student,'27
2e8ec2b0-5c8b-469c-8692-66b300aba9f1,Student,'27
848261a4-ba5f-4ea0-9055-4af74b83f87c,Staff,Campus IT Support
df853a53-d00b-4b4a-8860-710826594d04,Student,'26
3de1297c-8dc7-46e6-a72e-ed4f654e721f,Student,'28
2ab1283c-82db-4349-a172-ce4aa5a26e22,Student,'27
b633309b-45a7-4572-b485-b1a7b885639a,Student,'28
7f1c4a76-e2ad-4a66-9837-3111d2d602b8,Student,'25
6bb79cf7-b3e4-4e0f-8de7-b8b127bdae0b,Student,'24
70ff4239-fdf4-45ff-92c5-1127885cf55d,Student,'25
a8d77d17-0491-425e-94e9-050e28561b2c,Student,'27
c7cab7fe-913b-43c0-b26a-9953c08d17d3,Student,'27
adfc1f64-595a-4e3a-9e80-cc0c1b100bfd,Student,'25
53e239f3-6922-4509-aa9b-a5192f0660b9,Student,'27
bd7820ec-e148-4cb3-8eaf-94dbf89343eb,Student,'28
ee82e600-6b87-4c12-9655-8b44cdf84278,Student,'28
04398c83-412f-45d9-8383-2d8388aa53aa,Student,'25
0fcf3ede-a3a4-469d-b737-f4af9fbbba5b,Student,'25
b4916179-a199-44af-8b74-789d7ac33dde,Student,'25
761c3f43-02a9-4cb6-9145-a0bed2c8aabb,Student,'28
f3f2634a-2c86-45f2-a44c-d0ef6ec17f3e,Student,'28
a58e9570-19b9-430c-af44-39fd2b52e225,Student,'25
4519a7eb-a933-471a-8b78-4b9246320de2,Student,'25
c0cb7186-6605-4db9-9485-71ef928bfc8d,Student,'27
1a619dc3-97e8-4c77-a52a-7c86a3d36b29,Student,'25
32794934-843a-483b-b8af-dcfc258fce15,Student,'26
42fd248f-d47b-4f71-baab-b28700722bc0,Student,'28
158c44c6-3bcb-44b1-8c83-5be531300baa,Student,'26
